sample_id,taxon,taxon_grouping_qualifier,description,sub_sample,count,multiply_by,divide_by,quadrat_grids_number,quadrad_mesh_size_cm2,area_sampled,density,sub_sample_type,sub_sample_number,sample_number,area,stage,quadrat_number
A25_#76_Q2,caprellid,, Loose Sub-sample #6 Caprellid,loose_6,2,28,6,32,6.25,200,,loose,6,76,25,4,2
A25_#76_Q2,mussel,, Loose Sub-sample #6 Mussels,loose_6,9,28,6,32,6.25,200,,loose,6,76,25,4,2
A25_#76_Q2,other bivalve,, Loose Sub-sample #6 Other Bivalves,loose_6,1,28,6,32,6.25,200,,loose,6,76,25,4,2
A25_#76_Q2,crustacean larvae,, Loose Sub-sample #6 Crustacean Larvae,loose_6,1,28,6,32,6.25,200,,loose,6,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Bryo Sub-sample #1 cf Jassa,bryozoan_1,120,18,6,32,6.25,200,,bryozoan,1,76,25,4,2
A25_#76_Q2,mussel,, Bryo Sub Sample #1 Mussels,bryozoan_1,28,18,6,32,6.25,200,,bryozoan,1,76,25,4,2
A25_#76_Q2,encrusting bryozoan,fragment, Bryo Sub Sample #1 Tube/encrusting Bryozoan,bryozoan_1,2,18,6,32,6.25,200,,bryozoan,1,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Bryo Sub-sample #1 cf Corophium,bryozoan_1,1,18,6,32,6.25,200,,bryozoan,1,76,25,4,2
A25_#76_Q2,gastropod,, Bryozoan Sub-sample #1 Gastropods,bryozoan_1,8,18,6,32,6.25,200,,bryozoan,1,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Bryo Sub-sample #2 cf Jassa,bryozoan_2,112,18,6,32,6.25,200,,bryozoan,2,76,25,4,2
A25_#76_Q2,caprellid,, Bryo Sub-sample #2 Caprellids,bryozoan_2,3,18,6,32,6.25,200,,bryozoan,2,76,25,4,2
A25_#76_Q2,mussel,, Bryo Sub-sample #2 Mussels,bryozoan_2,55,18,6,32,6.25,200,,bryozoan,2,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Bryo Sub-sample #2 cf Corophium,bryozoan_2,13,18,6,32,6.25,200,,bryozoan,2,76,25,4,2
A25_#76_Q2,gastropod,, Bryo Sub-sample #2 Gastropods,bryozoan_2,3,18,6,32,6.25,200,,bryozoan,2,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Bryo Sub-sample #3 cf Jassa,bryozoan_3,33,18,6,32,6.25,200,,bryozoan,3,76,25,4,2
A25_#76_Q2,mussel,, Bryo Sub-sample #3 Mussels,bryozoan_3,12,18,6,32,6.25,200,,bryozoan,3,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Bryo Sub-sample #4 cf Jassa,bryozoan_4,9,18,6,32,6.25,200,,bryozoan,4,76,25,4,2
A25_#76_Q2,mussel,, Bryo sub-sample #4 Mussels,bryozoan_4,10,18,6,32,6.25,200,,bryozoan,4,76,25,4,2
A25_#76_Q2,other bivalve,, Bryo Sub-sample #4 Other Bivalves,bryozoan_4,1,18,6,32,6.25,200,,bryozoan,4,76,25,4,2
A25_#76_Q2,gastropod,, Bryo Sub-sample #4 Gastropods,bryozoan_4,1,18,6,32,6.25,200,,bryozoan,4,76,25,4,2
A25_#76_Q2,polychaete tube,fragment, Bryo Sub-sample #4 Polychaete Tube Fragment,bryozoan_4,1,18,6,32,6.25,200,,bryozoan,4,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Bryo Sub-sample #5 cf Jassa,bryozoan_5,17,18,6,32,6.25,200,,bryozoan,5,76,25,4,2
A25_#76_Q2,mussel,, Bryo Sub-sample #5 Mussels,bryozoan_5,12,18,6,32,6.25,200,,bryozoan,5,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Bryo Sub-sample #5 cf Corophium,bryozoan_5,7,18,6,32,6.25,200,,bryozoan,5,76,25,4,2
A25_#76_Q2,other bivalve,, Bryo Sub-sample #5 Other Bivalves,bryozoan_5,1,18,6,32,6.25,200,,bryozoan,5,76,25,4,2
A25_#76_Q2,gastropod,, Bryo Sub-sample #5 Gastropods,bryozoan_5,4,18,6,32,6.25,200,,bryozoan,5,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Bryo Sub-sample #6 cf Jassa,bryozoan_6,36,18,6,32,6.25,200,,bryozoan,6,76,25,4,2
A25_#76_Q2,mussel,, Bryo Sub-sample #6 Mussels,bryozoan_6,21,18,6,32,6.25,200,,bryozoan,6,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Bryo Sub-sample #6 cf Corophium,bryozoan_6,4,18,6,32,6.25,200,,bryozoan,6,76,25,4,2
A25_#76_Q2,gastropod,, Bryo Sub-sample #6 Gastropods,bryozoan_6,2,18,6,32,6.25,200,,bryozoan,6,76,25,4,2
A25_#76_Q2,other bivalve,, Bryo Sub-sample #6 Other Bivalves,bryozoan_6,1,18,6,32,6.25,200,,bryozoan,6,76,25,4,2
A25_#76_Q2,encrusting bryozoan,fragment, Bryo Sub-sample #6 BBryo tube Fragments,bryozoan_6,2,18,6,32,6.25,200,,bryozoan,6,76,25,4,2
A25_#77_Q3,acorn barnacle,, Acorn Barnacle (whole),,10,1,1,32,6.25,200,,,,77,25,4,3
A25_#77_Q3,barnacle type 2,, Barnacle Type 2,,1,1,1,32,6.25,200,,,,77,25,4,3
A25_#77_Q3,white tufted bryozoan,colony, Bryozoan,,9,1,1,32,6.25,200,,,,77,25,4,3
A25_#77_Q3,hydroid,colony, Hydroid,,2,1,1,32,6.25,200,,,,77,25,4,3
A25_#77_Q3,mussel,, Mussels,,7,1,1,32,6.25,200,,,,77,25,4,3
A25_#77_Q3,c.f. Jassa,, Jassa,,5,1,1,32,6.25,200,,,,77,25,4,3
A25_#77_Q3,clam,, Clam,,1,1,1,32,6.25,200,,,,77,25,4,3
A26_#78_Q1,other bivalve,, Bivalves,,214,1,1,31,6.25,193.75,,,,78,26,4,1
A26_#78_Q1,c.f. Jassa,large, Amphipod Large,,82,1,1,31,6.25,193.75,,,,78,26,4,1
A26_#78_Q1,c.f. Jassa,medium, Amphipod Medium,,430,1,1,31,6.25,193.75,,,,78,26,4,1
A26_#78_Q1,c.f. Jassa,small, Amphipod Small,,609,1,1,31,6.25,193.75,,,,78,26,4,1
A26_#78_Q1,white tufted bryozoan,colony, Bryozoan Colony,,1,1,1,31,6.25,193.75,,,,78,26,4,1
A26_#78_Q1,c.f. Jassa,heads, Amphipod Heads,,61,1,1,31,6.25,193.75,,,,78,26,4,1
A26_#78_Q1,crustacean larvae,, Crab Larvae,,2,1,1,31,6.25,193.75,,,,78,26,4,1
A26_#78_Q1,pycnogonid,, Pyconogonid,,2,1,1,31,6.25,193.75,,,,78,26,4,1
A26_#79_Q2,other bivalve,, Bivalves,,292,1,1,31.5,6.25,196.875,,,,79,26,4,2
A26_#79_Q2,white tufted bryozoan,colony, Bryozoan,,2,1,1,31.5,6.25,196.875,,,,79,26,4,2
A26_#79_Q2,c.f. Jassa,large, Large Amphipods,,118,1,1,31.5,6.25,196.875,,,,79,26,4,2
A26_#79_Q2,c.f. Jassa,medium, Medium amphipods,,465,1,1,31.5,6.25,196.875,,,,79,26,4,2
A26_#79_Q2,c.f. Jassa,small, Small Amphipods,,539,1,1,31.5,6.25,196.875,,,,79,26,4,2
A26_#79_Q2,c.f. Jassa,heads, Amphipod Heads,,80,1,1,31.5,6.25,196.875,,,,79,26,4,2
A26_#79_Q2,pycnogonid,, Pycnogonid,,2,1,1,31.5,6.25,196.875,,,,79,26,4,2
A26_#80_Q3,mussel,, Mussels,,57,1,1,32,6.25,200,,,,80,26,4,3
A26_#80_Q3,clam,, Clams,,4,1,1,32,6.25,200,,,,80,26,4,3
A26_#80_Q3,c.f. Jassa,, Amphipods Loose Sq1,loose_1,30,46,5,32,6.25,200,,loose,1,80,26,4,3
A26_#80_Q3,white tufted bryozoan,colony, Bryozoan Colonies,,0,1,1,32,6.25,200,,,,80,26,4,3
A26_#80_Q3,c.f. Jassa,, Amphipods Loose Sq2,loose_2,24,46,5,32,6.25,200,,loose,2,80,26,4,3
A26_#80_Q3,c.f. Jassa,, Amphipods Loose Sq3,loose_3,38,46,5,32,6.25,200,,loose,3,80,26,4,3
A26_#80_Q3,c.f. Jassa,, Amphipods Loose Sq4,loose_4,24,46,5,32,6.25,200,,loose,4,80,26,4,3
A26_#80_Q3,c.f. Jassa,, Amphipod Loose Sq5,loose_5,34,46,5,32,6.25,200,,loose,5,80,26,4,3
A26_#80_Q3,c.f. Jassa,, Amphipod Mats Sq1,mat_1,128,7,3,32,6.25,200,,mat,1,80,26,4,3
A26_#80_Q3,c.f. Jassa,, Amphipod Mat Sq2,mat_2,89,7,3,32,6.25,200,,mat,2,80,26,4,3
A26_#80_Q3,c.f. Jassa,, Amphipod Mats Sq3,mat_3,98,7,3,32,6.25,200,,mat,3,80,26,4,3
A26_#80_Q3,acorn barnacle,, Acorn Barnacle,,1,1,1,32,6.25,200,,,,80,26,4,3
A27_#81_Q1,white tufted bryozoan,colony, White Tufted Bryozoan,,8,1,1,16,6.25,100,,,,81,27,3,1
A1_#1_Q1,c.f. Conchoderma,, C.f. Conchoderma,,1,1,1,50,6.25,312.5,,,,1,1,1,1
A1_#1_Q1,acorn barnacle,, Acorn Barnacles ,,9,1,1,50,6.25,312.5,,,,1,1,1,1
A1_#1_Q1,mussel,, Mussel,,7,1,1,50,6.25,312.5,,,,1,1,1,1
A1_#1_Q1,caprellid,, Caprellids,,28,1,1,50,6.25,312.5,,,,1,1,1,1
A1_#1_Q1,c.f. Jassa,, C.f. Jasa,,26,1,1,50,6.25,312.5,,,,1,1,1,1
A1_#1_Q1,c.f. Corophium,, C.f. Corophium,,4,1,1,50,6.25,312.5,,,,1,1,1,1
A1_#1_Q1,clam,, Clam,,1,1,1,50,6.25,312.5,,,,1,1,1,1
A1_#2_Q2,c.f. Jassa,, c.f. Jassa,,308,1,1,50,6.25,312.5,,,,2,1,1,2
A1_#2_Q2,c.f. Corophium,, c.f. Corophium,,36,1,1,50,6.25,312.5,,,,2,1,1,2
A1_#2_Q2,mussel,, Mussel,,106,1,1,50,6.25,312.5,,,,2,1,1,2
A1_#2_Q2,clam,, Clam,,63,1,1,50,6.25,312.5,,,,2,1,1,2
A1_#2_Q2,encrusting bryozoan,colony, Encrusting Bryozoan Colonies,,32,1,1,50,6.25,312.5,,,,2,1,1,2
A1_#2_Q2,hydroid,colony, Hydroid Colonies,,12,1,1,50,6.25,312.5,,,,2,1,1,2
A1_#2_Q2,crab,, Juvenile Crab,,2,1,1,50,6.25,312.5,,,,2,1,1,2
A1_#3_Q3,acorn barnacle,, Acorn Barnacles,,31,1,1,50,6.25,312.5,,,,3,1,1,3
A1_#3_Q3,caprellid,, Caprellids,,15,1,1,50,6.25,312.5,,,,3,1,1,3
A1_#3_Q3,c.f. Jassa,, C.f. Jassa,,42,1,1,50,6.25,312.5,,,,3,1,1,3
A1_#3_Q3,c.f. Corophium,, c.f. Corophium,,4,1,1,50,6.25,312.5,,,,3,1,1,3
A1_#3_Q3,mussel,, Mussel,,2,1,1,50,6.25,312.5,,,,3,1,1,3
A1_#4_Q4,c.f. Conchoderma,, C.f. Conchoderma,,5,1,1,50,6.25,312.5,,,,4,1,1,4
A1_#4_Q4,c.f. Jassa,, C.f. Jassa,,136,1,1,50,6.25,312.5,,,,4,1,1,4
A1_#4_Q4,c.f. Corophium,, C.f. Corophium,,13,1,1,50,6.25,312.5,,,,4,1,1,4
A1_#4_Q4,hydroid,colony, Hydroid Colonies,,7,1,1,50,6.25,312.5,,,,4,1,1,4
A1_#4_Q4,mussel,, Mussel,,24,1,1,50,6.25,312.5,,,,4,1,1,4
A1_#4_Q4,clam,, Clam,,4,1,1,50,6.25,312.5,,,,4,1,1,4
A1_#4_Q4,encrusting bryozoan,colony, Encrusting Bryozoan Colony,,11,1,1,50,6.25,312.5,,,,4,1,1,4
A1_#4_Q4,tunicate,, Tunicate,,6,1,1,50,6.25,312.5,,,,4,1,1,4
A4_#13_Q1,c.f. Jassa,, c.f. Jassa,,400,1,1,50,6.25,312.5,,,,13,4,1,1
A4_#13_Q1,c.f. Corophium,, c.f. Corophium,,2,1,1,50,6.25,312.5,,,,13,4,1,1
A4_#13_Q1,caprellid,, Caprellid,,43,1,1,50,6.25,312.5,,,,13,4,1,1
A4_#13_Q1,mussel,, Mussel,,4,1,1,50,6.25,312.5,,,,13,4,1,1
A4_#13_Q1,acorn barnacle,, Acorn Barnacle,,2,1,1,50,6.25,312.5,,,,13,4,1,1
A4_#13_Q1,gastropod,, Gastropod,,2,1,1,50,6.25,312.5,,,,13,4,1,1
A4_#14_Q1,c.f. Jassa,, c.f. Jassa,,264,1,1,50,6.25,312.5,,,,14,4,1,1
A4_#14_Q1,caprellid,, Caprellid,,1306,1,1,50,6.25,312.5,,,,14,4,1,1
A4_#14_Q1,c.f. Conchoderma,, c.f. Conchoderma,,1,1,1,50,6.25,312.5,,,,14,4,1,1
A4_#14_Q1,acorn barnacle,, Acorn Barnacle,,13,1,1,50,6.25,312.5,,,,14,4,1,1
A4_#14_Q1,mussel,, Mussel,,3,1,1,50,6.25,312.5,,,,14,4,1,1
A4_#14_Q1,encrusting bryozoan,colony, Encrusting Bryozoan Colony,,2,1,1,50,6.25,312.5,,,,14,4,1,1
A4_#14_Q1,clam,, Clam,,1,1,1,50,6.25,312.5,,,,14,4,1,1
A4_#14_Q1,caprellid,, Loose #1 Caprellid,loose_1,24,37,5,50,6.25,312.5,,loose,1,14,4,1,1
A4_#14_Q1,c.f. Jassa,, Loose #1 Jassa,loose_1,22,37,5,50,6.25,312.5,,loose,1,14,4,1,1
A4_#14_Q1,c.f. Jassa,, Loose #2 Jassa,loose_2,31,37,5,50,6.25,312.5,,loose,2,14,4,1,1
A4_#14_Q1,caprellid,, Loose #2 Caprellid,loose_2,27,37,5,50,6.25,312.5,,loose,2,14,4,1,1
A4_#14_Q1,mussel,, Loose #2 Mussel,loose_2,1,37,5,50,6.25,312.5,,loose,2,14,4,1,1
A4_#14_Q1,white tufted bryozoan,fragment, Loose #2 White Bruno Fragment,loose_2,2,37,5,50,6.25,312.5,,loose,2,14,4,1,1
A4_#14_Q1,c.f. Jassa,, Loose #3 Jassa,loose_3,18,37,5,50,6.25,312.5,,loose,3,14,4,1,1
A4_#14_Q1,caprellid,, Loose #3 Caprellid,loose_3,22,37,5,50,6.25,312.5,,loose,3,14,4,1,1
A4_#14_Q1,caprellid,, Loose #4 Caprellid,loose_4,22,37,5,50,6.25,312.5,,loose,4,14,4,1,1
A4_#14_Q1,c.f. Jassa,, Loose #4 Jassa,loose_4,11,37,5,50,6.25,312.5,,loose,4,14,4,1,1
A4_#14_Q1,gastropod,, Loose #4 Gastropod,loose_4,1,37,5,50,6.25,312.5,,loose,4,14,4,1,1
A4_#14_Q1,c.f. Jassa,, Loose #5 Jassa,loose_5,27,37,5,50,6.25,312.5,,loose,5,14,4,1,1
A4_#14_Q1,caprellid,, Loose #5 Caprellid,loose_5,38,37,5,50,6.25,312.5,,loose,5,14,4,1,1
A4_#14_Q1,acorn barnacle,, Loose #5 Acorn Barnacle,loose_5,1,37,5,50,6.25,312.5,,loose,5,14,4,1,1
A4_#15_Q2,acorn barnacle,, Loose #1 Acorn Barnacle,loose_1,5,25,5,50,6.25,312.5,,loose,1,15,4,1,2
A4_#15_Q2,c.f. Jassa,, Loose #1 Jassa,loose_1,66,25,5,50,6.25,312.5,,loose,1,15,4,1,2
A4_#15_Q2,caprellid,, Loose #1 Caprellid,loose_1,20,25,5,50,6.25,312.5,,loose,1,15,4,1,2
A4_#15_Q2,mussel,, Loose #1 Mussel,loose_1,6,25,5,50,6.25,312.5,,loose,1,15,4,1,2
A4_#15_Q2,gastropod,, Loose #1 Gastropod,loose_1,2,25,5,50,6.25,312.5,,loose,1,15,4,1,2
A4_#15_Q2,acorn barnacle,, Loose #2 Acorn Barnacle,loose_2,1,25,5,50,6.25,312.5,,loose,2,15,4,1,2
A4_#15_Q2,c.f. Jassa,, Loose #2 Jassa,loose_2,37,25,5,50,6.25,312.5,,loose,2,15,4,1,2
A4_#15_Q2,caprellid,, Loose #2 Caprellid,loose_2,18,25,5,50,6.25,312.5,,loose,2,15,4,1,2
A4_#15_Q2,mussel,, Loose #2 Mussel,loose_2,5,25,5,50,6.25,312.5,,loose,2,15,4,1,2
A4_#15_Q2,c.f. Corophium,, Loose #2 C.f. Corophium,loose_2,1,25,5,50,6.25,312.5,,loose,2,15,4,1,2
A4_#15_Q2,c.f. Jassa,, Loose #3 Jassa,loose_3,38,25,5,50,6.25,312.5,,loose,3,15,4,1,2
A4_#15_Q2,caprellid,, Loose #3 Caprellid,loose_3,17,25,5,50,6.25,312.5,,loose,3,15,4,1,2
A4_#15_Q2,c.f. Corophium,, Loose #3 Corophium,loose_3,1,25,5,50,6.25,312.5,,loose,3,15,4,1,2
A4_#15_Q2,mussel,, Loose #3 Mussel,loose_3,12,25,5,50,6.25,312.5,,loose,3,15,4,1,2
A4_#15_Q2,acorn barnacle,, Loose #3 Acorn Barnacle,loose_3,2,25,5,50,6.25,312.5,,loose,3,15,4,1,2
A4_#15_Q2,gastropod,, Loose #3 Gastropod,loose_3,1,25,5,50,6.25,312.5,,loose,3,15,4,1,2
A4_#15_Q2,c.f. Jassa,, Loose #4 Jassa,loose_4,53,25,5,50,6.25,312.5,,loose,4,15,4,1,2
A4_#15_Q2,acorn barnacle,, Loose #4 Acorn Barnacles,loose_4,1,25,5,50,6.25,312.5,,loose,4,15,4,1,2
A4_#15_Q2,caprellid,, Loose #4 Caprellid,loose_4,14,25,5,50,6.25,312.5,,loose,4,15,4,1,2
A4_#15_Q2,mussel,, Loose #4 Mussel,loose_4,11,25,5,50,6.25,312.5,,loose,4,15,4,1,2
A4_#15_Q2,c.f. Jassa,, Loose #5 Jassa,loose_5,64,25,5,50,6.25,312.5,,loose,5,15,4,1,2
A4_#15_Q2,caprellid,, Loose #5 Caprellid,loose_5,27,25,5,50,6.25,312.5,,loose,5,15,4,1,2
A4_#15_Q2,acorn barnacle,, Loose #5 Acorn Barnacle,loose_5,3,25,5,50,6.25,312.5,,loose,5,15,4,1,2
A4_#15_Q2,mussel,, Loose #5 Mussel,loose_5,6,25,5,50,6.25,312.5,,loose,5,15,4,1,2
A4_#16_Q2,c.f. Jassa,, Algae #1 Jassa,algae_1,40,20,5,50,6.25,312.5,,algae,1,16,4,1,2
A4_#16_Q2,caprellid,, Algae #1 Caprellid,algae_1,22,20,5,50,6.25,312.5,,algae,1,16,4,1,2
A4_#16_Q2,mussel,, Algae #1 Mussel,algae_1,1,20,5,50,6.25,312.5,,algae,1,16,4,1,2
A4_#16_Q2,c.f. Jassa,, Algae #2 Jassa,algae_2,70,20,5,50,6.25,312.5,,algae,2,16,4,1,2
A4_#16_Q2,caprellid,, Algae #2 Caprellid,algae_2,17,20,5,50,6.25,312.5,,algae,2,16,4,1,2
A4_#16_Q2,mussel,, Algae #2 Mussel,algae_2,2,20,5,50,6.25,312.5,,algae,2,16,4,1,2
A4_#16_Q2,c.f. Jassa,, Algae #3 Jassa,algae_3,66,20,5,50,6.25,312.5,,algae,3,16,4,1,2
A4_#16_Q2,caprellid,, Algae #3 Caprellid,algae_3,33,20,5,50,6.25,312.5,,algae,3,16,4,1,2
A4_#16_Q2,mussel,, Algae #3 Mussel,algae_3,1,20,5,50,6.25,312.5,,algae,3,16,4,1,2
A4_#16_Q2,c.f. Jassa,, Algae #4 Jassa,algae_4,41,20,5,50,6.25,312.5,,algae,4,16,4,1,2
A4_#16_Q2,caprellid,, Algae #4 Caprellid,algae_4,25,20,5,50,6.25,312.5,,algae,4,16,4,1,2
A4_#16_Q2,mussel,, Algae #4 Mussel,algae_4,1,20,5,50,6.25,312.5,,algae,4,16,4,1,2
A4_#16_Q2,acorn barnacle,, Algae #4 Acorn Barnacle,algae_4,1,20,5,50,6.25,312.5,,algae,4,16,4,1,2
A4_#16_Q2,c.f. Jassa,, Algae #5 Jassa,algae_5,44,20,5,50,6.25,312.5,,algae,5,16,4,1,2
A4_#16_Q2,caprellid,, Algae #5 Caprellid,algae_5,24,20,5,50,6.25,312.5,,algae,5,16,4,1,2
A4_#16_Q2,clam,, Algae #5 Clam,algae_5,5,20,5,50,6.25,312.5,,algae,5,16,4,1,2
A4_#16_Q2,mussel,, Algae #5 Mussel,algae_5,1,20,5,50,6.25,312.5,,algae,5,16,4,1,2
A4_#17_Q3,c.f. Conchoderma,, c.f. Conchoderma,,2,1,1,50,6.25,312.5,,,,17,4,1,3
A4_#17_Q3,acorn barnacle,, Acorn Barnacle Smooth/round,,46,1,1,50,6.25,312.5,,,,17,4,1,3
A4_#17_Q3,acorn barnacle ribbed,, Acorn Barnacle Ribbed,,21,1,1,50,6.25,312.5,,,,17,4,1,3
A4_#17_Q3,white tufted bryozoan,small colony, White Tufted Bryozoan Small Colonies,,4,1,1,50,6.25,312.5,,,,17,4,1,3
A4_#17_Q3,white tufted bryozoan,large colony, White Tufted Bryozoan Large Colonies,,5,1,1,50,6.25,312.5,,,,17,4,1,3
A4_#17_Q3,c.f. Jassa,, Loose #1 C.f Jassa,loose_1,88,37,5,50,6.25,312.5,,loose,1,17,4,1,3
A4_#17_Q3,caprellid,, Loose #1 Caprellid,loose_1,4,37,5,50,6.25,312.5,,loose,1,17,4,1,3
A4_#17_Q3,mussel,, Loose #1 Mussels,loose_1,5,37,5,50,6.25,312.5,,loose,1,17,4,1,3
A4_#17_Q3,c.f. Corophium,, Loose #1 Corophium,loose_1,1,37,5,50,6.25,312.5,,loose,1,17,4,1,3
A4_#17_Q3,clam,, Loose #1 Clam,loose_1,3,37,5,50,6.25,312.5,,loose,1,17,4,1,3
A4_#17_Q3,c.f. Jassa,, Loose #2 Jassa,loose_2,45,37,5,50,6.25,312.5,,loose,2,17,4,1,3
A4_#17_Q3,caprellid,, Loose #2 Caprellid,loose_2,5,37,5,50,6.25,312.5,,loose,2,17,4,1,3
A4_#17_Q3,clam,, Loose #2 Clam,loose_2,1,37,5,50,6.25,312.5,,loose,2,17,4,1,3
A4_#17_Q3,white tufted bryozoan,small colony, Loose #2 White Tufted Bryozoan Small Colony,loose_2,1,37,5,50,6.25,312.5,,loose,2,17,4,1,3
A4_#17_Q3,c.f. Jassa,, Loose #3 Jassa,loose_3,44,37,5,50,6.25,312.5,,loose,3,17,4,1,3
A4_#17_Q3,caprellid,, Loose #3 Caprellid,loose_3,10,37,5,50,6.25,312.5,,loose,3,17,4,1,3
A4_#17_Q3,mussel,, Loose #3 Mussel,loose_3,2,37,5,50,6.25,312.5,,loose,3,17,4,1,3
A4_#17_Q3,tunicate,, Loose #4 Tunicate,loose_4,1,37,5,50,6.25,312.5,,loose,4,17,4,1,3
A4_#17_Q3,gastropod,, Loose #4 Gastropod,loose_4,1,37,5,50,6.25,312.5,,loose,4,17,4,1,3
A4_#17_Q3,c.f. Jassa,, Loose #4 Jassa,loose_4,58,37,5,50,6.25,312.5,,loose,4,17,4,1,3
A4_#17_Q3,caprellid,, Loose #4 Caprellid,loose_4,5,37,5,50,6.25,312.5,,loose,4,17,4,1,3
A4_#17_Q3,mussel,, Loose #4 Mussel,loose_4,2,37,5,50,6.25,312.5,,loose,4,17,4,1,3
A4_#17_Q3,clam,, Loose #4 Clam,loose_4,1,37,5,50,6.25,312.5,,loose,4,17,4,1,3
A4_#17_Q3,c.f. Jassa,, Loose #5 Jassa,loose_5,30,37,5,50,6.25,312.5,,loose,5,17,4,1,3
A4_#17_Q3,caprellid,, Loose #5 Caprellid,loose_5,6,37,5,50,6.25,312.5,,loose,5,17,4,1,3
A4_#17_Q3,mussel,, Loose #5 Mussel,loose_5,6,37,5,50,6.25,312.5,,loose,5,17,4,1,3
A4_#17_Q3,clam,, Loose #5 Clam,loose_5,1,37,5,50,6.25,312.5,,loose,5,17,4,1,3
A4_#18_Q4,white tufted bryozoan,large colony, White Tufted Bryozoan Colony Large,,1,1,1,50,6.25,312.5,,,,18,4,1,4
A4_#18_Q4,crab,, Crabs ,,2,1,1,50,6.25,312.5,,,,18,4,1,4
A4_#18_Q4,acorn barnacle ribbed,, Acorn Barnacle (ribbed),,3,1,1,50,6.25,312.5,,,,18,4,1,4
A4_#18_Q4,c.f. Jassa,, Loose #1 Cf Jassa,loose_1,110,25,5,50,6.25,312.5,,loose,1,18,4,1,4
A4_#18_Q4,caprellid,, Loose #1 Caprellids,loose_1,33,25,5,50,6.25,312.5,,loose,1,18,4,1,4
A4_#18_Q4,mussel,, Loose #1 Mussel,loose_1,8,25,5,50,6.25,312.5,,loose,1,18,4,1,4
A4_#18_Q4,acorn barnacle ribbed,, Loose #1 Acorn Barnacle Ribbed,loose_1,3,25,5,50,6.25,312.5,,loose,1,18,4,1,4
A4_#18_Q4,clam,, Loose #1 Clam,loose_1,8,25,5,50,6.25,312.5,,loose,1,18,4,1,4
A4_#18_Q4,c.f. Corophium,, Loose #1 Corophium,loose_1,2,25,5,50,6.25,312.5,,loose,1,18,4,1,4
A4_#18_Q4,white tufted bryozoan,fragment, Loose #1 White Tufted Bryozoan Fragment,loose_1,4,25,5,50,6.25,312.5,,loose,1,18,4,1,4
A4_#18_Q4,c.f. Jassa,, Loose #2 Jassa,loose_2,126,25,5,50,6.25,312.5,,loose,2,18,4,1,4
A4_#18_Q4,caprellid,, Loose #2 Caprellid,loose_2,57,25,5,50,6.25,312.5,,loose,2,18,4,1,4
A4_#18_Q4,mussel,, Loose #2 Mussel,loose_2,19,25,5,50,6.25,312.5,,loose,2,18,4,1,4
A4_#18_Q4,clam,, Loose #2 Clam,loose_2,14,25,5,50,6.25,312.5,,loose,2,18,4,1,4
A4_#18_Q4,acorn barnacle ribbed,, Loose #2 Barnacle Ribbed,loose_2,9,25,5,50,6.25,312.5,,loose,2,18,4,1,4
A4_#18_Q4,c.f. Corophium,, Loose #2 Corophium,loose_2,2,25,5,50,6.25,312.5,,loose,2,18,4,1,4
A4_#18_Q4,white tufted bryozoan,fragment, Loose #2 White Tufted Bryozoan Fragment,loose_2,1,25,5,50,6.25,312.5,,loose,2,18,4,1,4
A4_#18_Q4,c.f. Jassa,, Loose #3 Jassa,loose_3,121,25,5,50,6.25,312.5,,loose,3,18,4,1,4
A4_#18_Q4,mussel,, Loose #3 Mussel,loose_3,14,25,5,50,6.25,312.5,,loose,3,18,4,1,4
A4_#18_Q4,caprellid,, Loose #3 Caprellid,loose_3,26,25,5,50,6.25,312.5,,loose,3,18,4,1,4
A4_#18_Q4,c.f. Corophium,, Loose #3 Corophium,loose_3,1,25,5,50,6.25,312.5,,loose,3,18,4,1,4
A4_#18_Q4,clam,, Loose #3 Clam,loose_3,8,25,5,50,6.25,312.5,,loose,3,18,4,1,4
A4_#18_Q4,acorn barnacle,, Loose #3 Barnacle,loose_3,4,25,5,50,6.25,312.5,,loose,3,18,4,1,4
A4_#18_Q4,white tufted bryozoan,fragment, Loose #3 White Tufted Bryozoan Fragments,loose_3,9,25,5,50,6.25,312.5,,loose,3,18,4,1,4
A4_#18_Q4,caprellid,, Loose #4 Caprellid,loose_4,53,25,5,50,6.25,312.5,,loose,4,18,4,1,4
A4_#18_Q4,c.f. Jassa,, Loose #4 Jassa,loose_4,144,25,5,50,6.25,312.5,,loose,4,18,4,1,4
A4_#18_Q4,c.f. Corophium,, Loose #4 Corophium,loose_4,3,25,5,50,6.25,312.5,,loose,4,18,4,1,4
A4_#18_Q4,mussel,, Loose #4 Mussel,loose_4,17,25,5,50,6.25,312.5,,loose,4,18,4,1,4
A4_#18_Q4,clam,, Loose #4 Clam,loose_4,9,25,5,50,6.25,312.5,,loose,4,18,4,1,4
A4_#18_Q4,acorn barnacle,, Loose #4 Barnacle ,loose_4,4,25,5,50,6.25,312.5,,loose,4,18,4,1,4
